text,emotion
El esta con pie medio en con la victoria sobre por con jugadores extraordinarios el cerrojo,neutral
y los españoles pagarían peajes hasta 1.500 millones de euros cada año,ira
El olor a aguas residuales me provocó un intenso asco,disgusto
Me siento tan extraño sentado aquí blogueando sin tener que estudiar,miedo
Tengo una especie de aumento de la frecuencia cardíaca de la visión del túnel no puedo sentir mis brazos o piernas no puedo oír una cosa esto es el más peligroso de los efectos secundarios que han significado que no puedo oír el silbato de parada si he lesionado a mi oponente por lo tanto ha llevado a torneo descalificaciones multas,ira
Pienso en cuántos años pasé sintiéndome furioso por mi perspectiva dramática del mundo mi naturaleza extremadamente sensible,ira
Siento un escalofrío recorriendo mi espalda cuando escucho ruidos extraños por la noche,miedo
El asco me paralizó ante la idea de aquello,disgusto
"El Barcelona es campeón de la número en su palmares. Gracias a la directiva, al equipo técnico a los jugadores. ¡Gracias!¡ es Campeón!",alegría
Cerré los ojos con fuerza me cubrí los oídos gracias a Dios me desperté antes de disculparme por la brutalidad de mi pesadilla que me dejó sintiéndome sacudida nauseabundo por decir lo menos,miedo
Atenas confirmó la continuidad de Arduh;,neutral
Deberían haber mas jóvenes como Greta,neutral
Ayer encontré un pastel nostálgico sabroso que solía comer en mi país de origen,alegría
A mi se me hace qué lo es obra de una banda de black metal italiana,neutral
La manera grosera en que se dirigieron a mí me produjo un intenso asco,disgusto
Muchas personas trabajan un turno completo aun así logran encontrar el camino a casa correctamente. Esta mierda no está volando con el público,ira
No puedo ver películas de terror porque me provocan pesadillas durante semanas,miedo
"Siento miedo cuando escucho ruidos extraños en mi casa durante la noche, me vuelvo paranoico pienso en intrusos",miedo
Siento que ella está más avergonzada de que nada no puede simplemente dejarlo ir,tristeza
La película de terror me hizo saltar de miedo en más de una ocasión,miedo
Es una gran suma de dinero. No puedo permitirme perderlo,miedo
Podría escuchar durante horas sin sentirme amenazado o conmocionado,miedo
me siento artístico porque hay un anuncio de una cámara digital slr muy buena al costado de mi página web esa es la única razón,alegría
pregunté sintiéndome un poco débil,miedo
La sensación de asco me sobrecogió cuando descubrimos el origen,disgusto
Creo que todavía me siento entumecido,tristeza
Puedo escucharlo sentirme insatisfecho,ira
No estoy llorando en una esquina o sintiéndome tan fuera de control irritable que no pueda manejarlo,ira
Siento miedo a lo desconocido a lo que está más allá de nuestro control,miedo
El sonido de alguien rascándose constantemente,disgusto
"Muere la reina de Inglaterra a los 96 años. Isabel II, la segunda monarca más longeva del mundo, se encontraba en el castillo de Balmoral, en Escocia, rodeada de su familia",neutral
Siento una profunda ira cuando alguien me ignora o no me da la atención que merezco,ira
"Se han producido muchos arrestos. Los medios socialistas no cubren, por supuesto. Las próximas detenciones harán estallar la cabeza de los socialistas. WWGGA! ¡MAGA! ¡DRENAJE DEL PANTANO! ¡CONSTRUYE EL MURO!",ira
Cuando peleo con mi marido. Ni siquiera trató de calmarme,ira
"Los gritos desgarradores provenientes de la habitación de al lado me provocaron un miedo indescriptible, haciendo que mi corazón se acelerara",miedo
"Todos nuestros pensamientos van, monumento sagrado e histórico, triste momento. 🙏",tristeza
"Me siento desagradecido por ser infeliz, pero parece que no puedo seguir adelante correctamente",tristeza
"después de las campañas electorales. Siempre el PSOE, cuando ha tenido la oportunidad de pactar con separatistas, lo ha hecho",disgusto
"La tristeza es una carga pesada que llevo sobre mis hombros, sin saber cómo soltarla",tristeza
Los días nublados reflejan mi tristeza interna,tristeza
"de lo que estaba recibiendo le corté la noje, a ver no le corté sino que le rompí la cabeza",neutral
"Hoy hay crítica mañana análisis Porque menudo fin de semana, eh",neutral
Aprovechando que es el día del libro les voy a a ir poniendo hoy algunos de los favoritos de mi librero como recomendación. Déjame alguna sugerencia de lectura tú también! A leer!,alegría
"Nuestro Solidaridad es una reflexión política e intelectual sobre actual, en el que se profundiza acerca del contenido de la solidaridad sus implicancias institucionales en políticas públicas",neutral
"Me asusta la idea de hablar en público, el miedo al ridículo me hace evitar situaciones de exposición",miedo
Tiendo a no ducharme en esos días me siento ligeramente rebelde poniéndose apestoso no haciendo nada,ira
"La ira me embarga al enterarme de la incesante infidelidad de mi pareja, desde antes de que decidimos romper",ira
Los mejores memes del tercer capítulo ️,alegría
"Para él, la tristeza era como un viejo amigo que nunca lo abandonaba",tristeza
"Cuando veo una película de terror antes de dormir, siento un miedo irracional a cerrar los ojos sufrir pesadillas",miedo
Me senté allí sintiéndome frustrado porque no sabía sobre algunas de las diferentes cosas que Ashton e Isaac podrían haber estado involucrados en por qué no eran los chicos pro activos sobre involucrarse en más cosas conseguir más premios,ira
Oí un susurro alarmante que me hizo temblar de miedo,miedo
Parisinos se unen en oración durante vigilia,neutral
La desesperación por el destino cegador de la humanidad me llenó de asco,disgusto
El sabor de la comida cruda me resulta asqueroso desagradable,disgusto
minutos bien invertidos. Pequeñas acciones pueden evitar esta locura que se nos viene. Como dice un susurro a veces es más fuerte que gritar,neutral
"Al ver mi rostro en el espejo mientras sufro un ataque de ansiedad, siento un miedo desgarrador",miedo
Me siento tan vigorizado refrescado después,alegría
El pintarraje denso espeso de la alcantarilla me deja impotente,disgusto
ni siquiera me sentí malhumorado por eso,ira
"¡Da comienzo la semana nada mejor para hacerlo que disfrutando de los nuevos capítulos, además de!",alegría
La tristeza es como una nube oscura que no me deja ver la luz,tristeza
puso tantos puntos de artefacto en furia no puede asaltar... ¡literalmente desperdicié mes de mi vida! gracias ventisca,ira
Sentir que no encajo en ningún lugar que no tengo un propósito en la vida me llena de tristeza desesperanza,tristeza
"Callarse la boca. Debes pensar en cómo hacer fortunas, no buscar peleas",ira
podría acabar con el capítulo seguiría siendo la mejor serie de la historia,neutral
Él emitió un suspiro de asco al ver la mugre que predominaba el espacio,disgusto
Están esperando por todas partes. Pero entonces son probablemente la mayor multitud de fanáticos racistas en el país que respaldan a Antifa,ira
"No soporto los olores fuertes de los perfumes, me provocan asco",disgusto
FOTOS Llueven los anuncios de donaciones millonarias para reconstruir,neutral
Ojo Los dos grandes protagonistas sacan la mitadSembrar el odio no compensa,neutral
"no mucho decían que se comía veces al día qe reinaba la paz social. Tanta comida paz social no habrá cuando al menos la mitad del pueblo venezolano se levanta contra su líder,quien se perpetua en el poder cambiando la ley a su antojo",neutral
Spoiler Nadie ha tenido el dilema de tener que matar a un niño zombi; los caminantes blancos han estado por completo ajenos a la lucha,neutral
Supongo que por eso compré un poco de esmalte de uñas negro porque me sentía rebelde,ira
"Las lágrimas son el reflejo de mi tristeza interior, aunque evite mostrarlo",tristeza
"El día que volví a casa para quedarme después de renunciar a un trabajo agotador en el turno de noche, me sentí aliviado",alegría
Me siento vulnerable asustado cuando tengo que enfrentarme a una situación desconocida,miedo
"No sé cómo no sé por qué, pero me siento como si todo fuera a estar bien",alegría
"Siento que se han alejado tanto de la idea original por mostramos tan épico, que muchas veces pierden la guía espero la serie siga mejorando",tristeza
"Tras dos semanas de silencio, el líder supremo de Irán, Ali Khamenei, ha salido a la palestra para culpar a Estados Unidos e Israel de organizar la ola de protestas que está sacudiendo a la República Islámica desde la muerte de Mahsa Mini",neutral
Te diriges al norte llegas a una cueva con brisa. Huele dulce. Miras tu reloj; llegas minutos tarde,alegría
Felicidad que bonito nombre tienes!!,alegría
La explotación laboral me genera un profundo asco hacia quienes la promueven,disgusto
"No puedo soportar ver a alguien chuparse los dedos después de comer, me genera un asco incontrolable",disgusto
"A ver, yo estoy muy nerviosa vale???",neutral
Me dan ganas de golpear algo cuando me enfado,ira
Habrá que ganar al Levante dedicárselo a Chumi,neutral
El miedo a la muerte me hace apreciar cada momento de la vida buscar un sentido más profundo,miedo
a veces me siento aprensivo nervioso acerca de cómo me estoy desempeñando con mis módulos,miedo
No tengo nada realmente quiero sentir como si a alguien le gustara por lo que no soy para mi testaruda hermana,ira
me siento aburrido e inquieto,miedo
Touché... pero espera a que muestre el letrero de supremacista blanco para que su equipo de sonido sepa que puede escucharse a sí mismo en su auricular. Las cabezas rodarán... ️ ️,ira
Me da un asco enorme ver cómo la gente tira basura en la vía pública sin ninguna responsabilidad,disgusto
"Mi supervisor me dijo que mis vacaciones para la próxima semana han sido aprobadas, por lo que será una semana corta de tres días para mí antes de ir a Michigan para pasar un tiempo en Grand Rapids",alegría
"El año nuevo supone un punto de inflexión para los jubilados. Hoy entra en vigor la reforma de las pensiones que incluye una serie de novedades que buscan la sostenibilidad del sistema. Además, desde hoy la edad",neutral
"Recuerdo sentir el más aterrorizado que he sentido en toda mi vida que todavía me afecta ahora, pero nunca he pensado que se debió a un trauma",miedo
"Estoy empantanado por los sentimientos de no ser amado, sólo termina haciéndome sentir digno de amor que está siendo bañado sobre mí. ¿Cómo puedo sentir el amor la alegría si me siento profundamente indigno dentro de mí?",tristeza
"En España estamos también conmocionados por otro fallecimiento, el del escritor Javier Marías, escritor, ensayista, traductor",neutral
"eso seria genial. ¡Realmente solo quiero probar la verdadera comida china, no solo la comida que a los extranjeros les gusta comer!",alegría
no me gusta sentirme necesitado,tristeza
"Bueno, gran resultado del, aunque la distancia en el juego no es tanta. Todo puede pasar en Anfield",neutral
quiero desfallecer por sentirme indignado,ira
Hoy me siento fabulosa porque amo mi trabajo,alegría
quiero extender una mano tener otra allí para agarrar no hay nadie me hace sentir necesitado,tristeza
La falta de consideración hacia el medio ambiente me llena de asco,disgusto
La sensación de ser observado constantemente me provoca miedo paranoia,miedo
Me siento tan vacilante acerca de contactar con él,miedo
La sensación de que algo me está observando mientras duermo me provoca una angustia palpable,miedo
Me siento terrible por nunca haber escuchado realmente a las mujeres que me habían dicho que era difícil para ellas,tristeza
Me enoja que no se respeten los derechos humanos en tantos lugares del mundo,ira
Me produce asco el sabor de los alimentos muy grasosos aceitosos,disgusto
¿Está loco? ¿Dónde está el destacamento de las SS? ¿Cómo se aseguran de que no aparezca un liberal loco con un arma?,ira
El Tweet está dirigido a él. No me puede importar menos lo que sea que esté diciendo,ira
Me asusta la idea de perder mi trabajo no poder solventar mis gastos,miedo
"Y los idiotas siguen engullendo su ridícula basura sin mejor cerebro, es todo lo que hacen los implacables engullidores de basura sin cerebro",ira
Me siento como desinstalar skype desactivar todas mis cuentas de facebook odia ya que me estoy convirtiendo en una persona odiosa no quiero ser peor de lo que soy ahora mismo,ira
La subida del precio del gas cierra las puertas de la mayor planta de fertilizantes báltica,neutral
Me siento generoso para invitar a mis amigos a cenar o tener una barbacoa en casa en nuestro pequeño patio trasero mientras el clima aún es agradable cálido,alegría
Y todavía habrá alguien que me diga que es mejor que Juego de Tronos,neutral
"Me siento súper cálido agradable, así que sonrío o lloro",alegría
"Que mal lo he pasado. En serio. Porfa, no hagáis a la gente que no ha visto todavía",neutral
Una sensación de pánico me inunda cuando tengo que hablar en público,miedo
Por fin me siento un poco más productivo,alegría
Sentir cómo la piel se eriza en situaciones incómodas me revela mi miedo interior,miedo
"No necesitaba mencionar nuestra diferencia, pero me sentía muy vulnerable debido a las diferencias estaba teniendo un poco de miedo de que de alguna manera estoy haciendo algo mal",miedo
El olor a pescado podrido en el mercado me produce asco,disgusto
Me siento mareado de asco al imaginar el virus liberándose en el aire,disgusto
Sentir la respiración fría en el cuello sin saber quién la provoca me genera un miedo sobrecogedor,miedo
"solo puedo descansar cuando siento que he resuelto completamente un problema, entonces puedo centrar mi atención en otra cosa",alegría
No aguanto estar cerca de estos restos de comida que ya están en descomposición,disgusto
Sentí asco repulsión al ver la cantidad de roedores en el lugar,disgusto
"Puedo sentir el latido frenético de su corazón, pero la voz de galleta es sorprendentemente clara",miedo
"He preguntado dónde están los libros, he ido a la biblioteca antigua, a la biblioteca vieja, la que es un contenedor",disgusto
Ver a alguien escupiendo en la calle me da mucho asco,disgusto
El ruido de pasos detrás de mí en una calle vacía me hace sentir miedo,miedo
Estoy publicando sobre un evento pasado en el que me siento como si debiera ser insultada,ira
"No puedo tolerar el olor a pies, me provoca asco inmediato",disgusto
El olor a sudor de una persona que no se ha bañado en días me causa un asco insoportable,disgusto
"Felicitaciones por San Jorge de última hora. El mejor que he leído en lo que va de año es, curiosamente, un halago a la lectura Como una novela, de Daniel Pennac",neutral
Fui a uno de mis restaurantes de tacos favoritos pedí un nuevo burrito en su menú,alegría
Min. Se ha revisado en el VAR un posible penalti por manos de Arias. No se concede,neutral
"Al estar en lo alto de un edificio, el vértigo el miedo a caer se apoderan de mí, incluso si estoy seguro en una estructura resistente",miedo
Me siento como si el trabajo que no tiene una especie de profundidad a ella no es casi tan exitoso como el trabajo que se crea con un significado deja al espectador que desea saber más sobre el tema que el artista presentó,alegría
¡Se ve realmente artístico! ¿Cómo aprendiste a hacer eso?,alegría
"Me da miedo mirarme al espejo durante la noche, siempre pienso que veré algo aterrador reflejado en él",miedo
cuando había posibilidad de llevarme mejor en la vida profesional valoré mucho este aspecto la gente me mostró esta posibilidad,alegría
"A veces me siento triste sin razón aparente, simplemente la tristeza se instala en mi corazón no sé cómo sacarla",tristeza
Me enfurece que siempre haya tanta negatividad en redes sociales,ira
"Hola a todos, ¿qué tal estáis? Bien, venga que ya se ha acabado",neutral
No en tu vida! Sé que me rompería la pierna,miedo
Qué pena con la gente noble de Rusia pero si su gobierno tanto quiere a por fa llevenselo!,neutral
sentiría una violenta puñalada de soledad,ira
"Veo que al esperar algunos de estos deseos luchar con las preguntas los sentimientos de propósito, veo que Dios ha sido fiel ahora ha hecho una manera de que suceda",alegría
Que va hacer el barca cuando no esté Messi el equipo es una mierda de por si empezado por las cagadas de Pique,neutral
Sentí un miedo abrumador cuando me encontré en medio de un terremoto,miedo
"Una situación insólita, lo que ha parecido un acto laico de confesión",neutral
"veces me siento inseguro, pero ¿quién no?",miedo
Siento que el sufrimiento es más de lo que puedo soportar me refugio en el Señor en el bendito sacramento le hablo con profundo silencio,tristeza
Hoy no hay que perderse el programa,neutral
Me siento aceptado mientras sea real no sea piadoso religioso por el bien de la religión,alegría
Me da asco ver cómo algunas personas desperdician la comida mientras otros padecen hambre en el mundo,disgusto
La injusticia el abuso de poder me generan una ira indescriptible,ira
Ni siquiera puedo explicar lo difícil que es arrancarte de algo de lo que ambos aman se sienten dudosos,miedo
"Bueno, podría ser yo también. Pero no estoy demasiado preocupado. Este lugar me está asfixiando con este jefe tan duro colegas que apenas saben cómo vestirse por la mañana. Sería casi una bendición ser despedido de este lugar",tristeza
No puedo ver amigos en su mayor parte siento que salir de mi habitación podría ser peligroso,ira
"La tristeza se convierte en mi compañera fiel, sin importar cuánto intente alejarla",tristeza
Experimenté una ira desbordante cuando supe que un amigo cercano había sido involucrado en una estafa,ira
había luchado durante un embarazo difícil me sentía aprensiva emocionada al mismo tiempo por el próximo miembro más nuevo de nuestra familia,miedo
a veces me siento odioso,ira
El contenido nauseabundo de la bolsa me dejó paralizado de asco,disgusto
Estuvo bien. ¿Tienes novia en la escuela?,alegría
Historia diferente. Idioma diferente. Cultura diferente. Sociedad diferente. No digo que seamos mejores ni peores. Pero que Euskadi es diferente es un hecho,neutral
"El presidente turco Recep Tayyip Erdogan ha propuesto un referéndum para reformar la Constitución y garantizar el derecho de las mujeres a llevar velo en instituciones públicas, colegios y universidades si no lo aprueba el Parlamento",neutral
"Las lágrimas se deslizan por mis mejillas, llevándose consigo parte de mi dolor",tristeza
"Puedo sentirme un poco mejor sobre el domingo, tal vez pueda continuar con esa buena sensación volver al pequeño cuerpo caliente que alguna vez tuve",alegría
"Supongo que solo mi esposa puede saberlo con certeza, pero me siento al menos un poco menos egoísta desde que me casé",ira
"Siento una reacción emocional, pero muchas veces esa emoción va acompañada de una reacción física también",tristeza
Estoy muy contento con eso,alegría
"Me siento tan triste que no quiero hablar con nadie, solo quiero estar solo con mi dolor",tristeza
Sentí un intenso asco cuando vi el deterioro de ese edificio abandonado,disgusto
Me da asco la falta de respeto hacia los demás en las redes sociales,disgusto
La lluvia que cae fuera de mi ventana refleja mi tristeza interna,tristeza
Lo que me hizo feliz hoy fue tomar una ducha,alegría
Estaba furioso por el asco que sentía ante el comportamiento manipulador,disgusto
Comencé a sentirme agitado porque quería comprar comida medicinas a Ewan antes de irme,ira
Tal vez podría salir con melodías folk más simples en algunas de las canciones algo bastante predecible pero si es sólo yo una guitarra que acabaría sintiéndose aburrido,tristeza
"Siento miedo a hablar con personas desconocidas, temiendo su rechazo o burla",miedo
El terror a los espacios pequeños me hace evitar lugares estrechos cerrados,miedo
La alegría me llena de paz serenidad,alegría
La sensación de asco me invadía cada vez que pensaba en aquella situación,disgusto
Cerrar los ojos en la ducha me produce un miedo irracional de que alguien aparezca de repente,miedo
De tus labios a los oídos de Dios Antonio. Haré mi parte. Esperemos que todos los conservadores hagan su parte. Y mantente alerta en las urnas. Los demócratas están desesperados. Habrá fraude,ira
Feliz Día del Libro¿Por qué si nos llaman gordos nos ponemos a adelgazar pero si nos llaman idiotas no nos ponemos a leer? A ponerse guapos guapas todos!!,alegría
La tristeza es el peaje que debo pagar por amar intensamente,tristeza
"Lo haré, señor. Realmente lo siento mucho",tristeza
va a plantar esta noche al rey felipe en una cena en barcelona y el independentismo radical invita a,neutral
¿Carácter fuerte?...¿carácter fuerte? ¡Alguien tan amargado como ella por ser un mal perdedor no tiene carácter!,ira
Sentir que algo me persigue mientras camino solo por la noche me pone en un estado de alerta constante,miedo
Pero siguen siendo la red de noticias falsas número uno,ira
Casi siempre me siento fantástico después de hacer ejercicio así que recomiendo hacerlo todos los días si puedes,alegría
Me repugnó la idea de tener que sumergirme en el agua llena de basura de la vieja alberca,disgusto
Quiero decir que me siento como una puta odiosa admitiendo esto pero recibo un montón de mensajes de chicos en mi espacio durante la semana,ira
El miedo a la muerte me hace valorar más cada día de vida,miedo
"Entendiendo como tal aquella que se presta por las mismas administraciones públicas, por las entidades que constituyen el sector público institucional, bien sea estatal, autonómico o local, y también mediante la creación de consorcios 100% de titularidad pública",neutral
"¡NUNCA CAMINARÁS SOLO! Para esta semifinal, ayudó a sus hinchas pagando el de la entrada para ingresar al Camp Nou, esto al considerar que los precios establecidos eran muy elevados euros",ira
"El premio este le quiero compartir con mis compañeros Susana Bernito y Enrique Domínguez, que sin su ayuda no podría haber hecho su trabajo",alegría
La sensación de asco de incredulidad fue instantánea al ver la cara de la cucaracha,disgusto
"Empieza el do tiempo, el árbitro no trajo las tarjetas. cuidado con Liverpool la velocidad que tienen! 😱",tristeza
"La persona, ya sea un caballero o una dama, que no disfruta de una buena novela, debe ser intolerablemente estúpida. Jane AustenFeliz",neutral
Hay tanta desinformacion que los periodistas personalidades que acostumbramos a leer para ver que pasa no han publicado mas desde hace unas horas aprox,tristeza
Ver a alguien que amo sufrir no poder hacer nada al respecto es devastador,tristeza
"No puedo tolerar el olor a orina en las calles, me produce asco",disgusto
"¡Qué bien! ¡Oh, muchas gracias! ¡Hostia, estáis viéndome aquí! ¡Qué bien! Esto es de verdad muy, muy, muy emocionante, porque han sido cuatro años súper duros",alegría
Esta ciudad está llena de idiotas,disgusto
Algo que me ha hecho muy feliz es que un mod que hice para un juego llamó la atención de los desarrolladores lo incluirán en su próxima actualización,alegría
¡Eso no sería una mentira!,ira
Me entristece no poder estar junto a mi familia en momentos importantes debido a la distancia,tristeza
"Pero muchos españoles hoy no habrían votado al Partido Socialista si hubiesen sabido que usted iba a ser el vicepresidente, porque el señor Sánchez les engañó. Eso sí que no es una normalidad democrática",ira
"Pienso en ellos mañana, pero ahora mismo estoy cansado ya estaba un poco frustrado, así que me siento completamente drenado",tristeza
Al ver la comida rancia me alteró un profundo asco,disgusto
Me siento alegre de alguna manera me siento perdido No sé lo que está pasando o lo que se supone que tengo que hacer a continuación,alegría
Es periodista difunde información falsa sobre la pintura de Shree Krishnaji. Por qué la gente olvida ligic y profesionalismo cuando pretenden ser laicos. No rompáis nuestros libros religiosos para probar vuestra estupidez. Lucha por tu causa con medios morales,ira
Todavía me siento terrible a pesar de que he tenido algunos buenos días,tristeza
Empiezo a sentirme ansioso de nuevo,miedo
comí pastel de carne para la cena,alegría
No es ningún problema porque tu casa está de camino a mi casa,alegría
"Es agradable. Pero, ¿qué tipo de vestido estás buscando?",alegría
Logré un objetivo atlético específico en lo que siento es bastante buena forma,alegría
Yo tampoco he bebido nada en todo el día de hoy realmente no quiero hacerlo,alegría
"Creo que a menudo nos sentimos así acerca de plantarnos donde estamos profundamente aterrorizados de que si nos adentramos demasiado en la tierra, será difícil volver a salir",miedo
La investigación de la Universidad de Stanford en Estados Unidos ha logrado trasplantar neuronas humanas modificadas al cerebro de roedores recién nacidos y han podido modificar su comportamiento. Este avance.,neutral
"Tome uno escalofrios al ver aquel comportamiento, sentí un asco total",disgusto
Me molesta que siempre haya ruido en mi vecindario,ira
Me siento letárgico lento absolutamente noto que por la noche es más difícil dormirse,tristeza
Me dio miedo estar solo en casa durante una tormenta eléctrica,miedo
tengo una gran familia siento que ella se ha perdido mucho al no haber elegido conocerlos,tristeza
No conoces la angustia hasta que no has visto el,neutral
Siento que es vital sacar el máximo provecho de ese día vivirlo a nuestro máximo potencial,alegría
No puedo llorar a Kid Cudi porque tenemos a Travis Scott,tristeza
siento mucho el lado trágico de la vida pero mis finales siempre son felices de alguna manera,tristeza
"Los nuevos peajes y los cargos van a entrar en vigor a partir del próximo día 1 de junio, al objeto de que todas las empresas se preparen para poder implementarlo,",neutral
Ver una película de terror en solitario me provoca un miedo una tensión tan intensos que me cuesta relajarme incluso después de que termine,miedo
"Me estremezco al ver películas de terror, me afectan mucho",miedo
El terrible hedor de descomposición me produjo un intenso asco,disgusto
Guau! ¡Es justo lo que quería!,alegría
"Registradas varias explosiones este lunes en el centro de Kiev, la capital ucraniana",neutral
"Me siento un poco melancólica por alguna razón así que no voy a publicar más por ahora, pero espero que este nuevo descubrimiento de mis viejos pensamientos metas me ayudará a volver a alinear mi enfoque un poco",tristeza
Estaba hablando con el anciano Ditlevsen el otro día sobre mis planes en la universidad las cosas cómo ustedes estaban muy emocionados por mí para volver me dijo que recordaba sentirse un poco nervioso como un padre,miedo
Me da asco pensar en todas las bacterias que podemos tener en nuestras manos sin saberlo,disgusto
Cenando en mi patio bajo el sol,alegría
Ahora tiene sentido que el control de armas apenas sea un problema frente a la inmigración,ira
"No pude soportar la vista de aquel lugar, me produjo un asco que no podía controlar",disgusto
"Pablo Iglesias le salvó el culo al PSOE en el debate televisivo, mientras Rivera le daba por todos lados. Sería una injusticia tremenda que pactase con Ciudadanos",ira
Mientras unos hablan del pasado otros van ganando titulos,neutral
"No se requiere un análisis demasiado sesudo para saber de qué va lo Dime quién te apoya te diré quién eres. Viendo los apoyos es casi una obligación apoyar lo contrario. Aquí el apoyo de, Hilo",ira
me siento menos molesto por las cosas que suceden a mi alrededor,ira
También me preocupa que te sientas un poco perdido en el medio estos días que no recibas suficiente atención de nuestra parte,tristeza
Última semana de julio y los hoteles se vacían. ¿Hay avalancha de cancelaciones?,neutral
Bro Probé aleatoriamente esta mierda de dns funcionó la primera vez wtf,ira
Mi cabello se ve horrible,ira
Me siento agotado deprimido por todo,tristeza
Alarma por la propagación del ébola en el centro de África. Una mujer y su bebé han dado positivo por el virus en otra provincia del Congo y se teme la expansión del ébola a otros tres países. Este brote ha provocado ya la muerte de 1.900 personas,neutral
"Ojalá hubiera alguna forma de adormecerme cuando lo necesito, pero o lo siento todo o me quedo completamente adormecido",tristeza
Gracias de nuevo por comprar las entradas. Ese fue el concierto en vivo más emocionante que he visto en mi vida. Esa guitarra eléctrica plateada era realmente genial,alegría
"Y me fui a la calle y me encontré con un amigo de mi cuadrilla y me dice, oye, que me han dicho que tú eres la que con un tiro, ¿qué has hecho?",tristeza
Claro que lo es. Realmente odio quedar atrapado en un atasco de tráfico,disgusto
Este mago debería realizar el truco de su vida resucitar,neutral
Ver a mis padres envejecer perder su vitalidad me llena de tristeza temor,tristeza
Estaba tan asqueado de escuchar los gritos de la gente que me produjo asco,disgusto
Me siento tan desesperanzada extraña todo lo que realmente quiero es desaparecer,tristeza
Al ver ese charco de inmundicia me revolvió el estómago de asco,disgusto
Me invade una gran tristeza al recordar los sueños que nunca llegué a perseguir,tristeza
"Lo que es tan terrible también, son los tontos que hemos hecho de nosotros mismos",tristeza
"Y también siguen protestando un día más esos miles de trabajadores, incluidos en ERTE, que todavía a Paz Bailón no han cobrado ni un euro",neutral
"Cuando veo una araña en mi habitación, me entran ganas de salir corriendo no volver nunca más",miedo
Tengo que mantener esa ley de control de armas para atrapar a esos terroristas,ira
Estaba feliz de que finalmente comencé a empacar mis cosas para trabajar en mudarme de regreso a casa,alegría
personalidades que pueden sentir dolor sufrimiento,tristeza
Me embarga una gran tristeza cuando pienso en aquellos momentos felices que ya no volverán,tristeza
Esto es una leche total le dicen a en Génova tras los resultados VOX nos ha roto,neutral
No hay cosa más hermosa en el mundo que los libros,alegría
¡Ese olor asqueroso me está volviendo loco!,disgusto
Me siento como si pensara que fue bastante genial porque desde luego lo hago,alegría
Experimenté un terror inexplicable al ver mis propias sombras moverse de manera independiente,miedo
Me da mucho asco la gente que escupe en la calle sin ningún remordimiento,disgusto
¿Alguien podría esperar algo menos de un tonto como rubin? El cabello incompetente en las libertades de fuego le costó la vida a las personas lo culpa Pres. Triunfo,ira
"Si hubiera dicho dame un abogado imbécil, le habrían dado a Dershowitz",ira
El miedo a la muerte me perturba altera mi tranquilidad,miedo
Todavía siento que el debate fue vicioso en ambos lados,ira
Estas celebrando todavia??.. las pronunciaciones el a apoyo pa cuando? Somos muchos los españoles venezolanos,neutral
no alucino sino que continúo lentamente mi pequeño camino hasta que me siento innecesariamente violento demasiado feliz por ello,ira
La tristeza se apodera de mí cuando veo cómo el tiempo pasa sin poder detenerlo,tristeza
Se cierran urnas... alea iacta est,neutral
"El escupitajo salió con toda su fuerza, me produjo asco inmediato",disgusto
"Holder es un hombre malvado, odioso peligroso. Es un verdadero racista. Él odia absolutamente a la gente blanca. él amperio; Obama contribuyó a los disturbios raciales durante la administración de O",ira
"El miedo al compromiso me ha impedido tener relaciones duraderas, siempre termino huyendo cuando todo se vuelve demasiado serio",miedo
No sé si es sobre todo porque se está obligando a estar distraído o si se siente más determinado o qué pero creo que aunque todavía está sufriendo está aprendiendo a sobrellevarlo Kame toma un respiro,alegría
"Solo quiero lo mejor para ese chico, tal vez realmente pueda dejar de sentirme como una perra sin corazón",ira
Sentir miedo a perder el control de mi vida me lleva a tomar decisiones seguras,miedo
La ira me domina no puedo controlarla,ira
"La tristeza se ha convertido en mi sombra silenciosa, nunca me abandona",tristeza
Me siento honrado de tener lectores que lo entiendan lo incorporen a su deporte,alegría
"sur más profundo de Cantabria, un pueblecito pequeño, donde, si no ponemos conciencia, pueblos tan hermosos como ese están muriéndose día a día",tristeza
Duras declaraciones del PACMA después de conseguir escaños en el congreso,neutral
Ver a alguien escupir en la calle me produce un gran asco,disgusto
"No quiero etiquetar a la gente que piensa que esto es tonto, pero si hay gente por ahí que quieren ser etiquetados, no quiero que se sientan mal recibidos",tristeza
ni siquiera sé todo lo que sé es que siento que me follan por detrás,ira
me siento un poco neurótico que voy a perder mi trabajo,miedo
"De, estos son los personajes de ficción que proponemos para presidente del Gobierno",neutral
"Encima esta música tan turbia puf, ya basta, por favor",ira
Me siento aclimatado como si finalmente fuera parte de esta organización en lugar de ser un observador tímido,miedo
La noticia de ayer sobre lo Los Simpson ya lo predijeron,neutral
"Rakitic ha lesionado a keita, ahora le llamaran todos asesino?",neutral
El hedor a descomposición me produjo un estado de asco inmediato,disgusto
"Anoche comí mi plato favorito, risotto con alcachofas en el restaurante cerca de mi casa",alegría
¿Quién ha sido el primero en morir en de Invernalia?,neutral
Me siento triste al recordar los sueños que alguna vez tuve que nunca se hicieron realidad,tristeza
"Supongo que esta no es una historia muy emocionante, pero realmente significó mucho para mí me hizo sentir menos mal por mi trabajo menos temeroso de los extraños de este mundo porque algunos pueden llegar a ser bastante agradables divertidos",tristeza
