text,emotion
Empecé a sentirme melancólica e incierta y realmente extrañaba a mi hijo,tristeza
Supongo que la finalidad de mi decisión y las repercusiones financieras me hacen sentir dudoso,miedo
Estaba conduciendo de vuelta estaba teniendo un momento de falta de nuevos Orleans y me sentía muy triste cuando me di cuenta de que era capaz de ir a visitarlos por la noche en un capricho y sentí una paz tal,tristeza
Puedo pero me siento enormemente incómodo haciéndolo consume enormes cantidades de poder de procesamiento y lo asocio con algunas situaciones muy malas en las que he estado recientemente,miedo
No puedo evitar sentirme impotente y abrumado por los errores que he cometido,tristeza
Lo siento como un dolor aburrido,tristeza
Lo comparo con el mío me siento irritado pero traté de ser realista para calmarme,ira
"Empiezo a sentirme muy mal, pero me imagino que era cosa de embarazo",tristeza
Me siento quejándome por el momento,tristeza
Lo rozo a un lado o lo arrojo detrás de mi oreja sólo para sentir unos cuantos hilos rebeldes escapar y hacer cosquillas en mis mejillas y en mis labios. Me doy cuenta de que no soy el que tiene el control,ira
Siento que no puedo ser valiente,alegría
"Me gustaría que mi familia y yo no sentimos esta necesidad de mantenerla constantemente entretenido cuando ella está alrededor porque ella siempre está aburrido fuera de su mente irreprensible de lo que hacemos con ella y no aprecia remotamente nuestros esfuerzos para tolerar todo sobre ella, pero lo que sea",alegría
Tengo un collar completo con candado en la parte de atrás que uso cuando me siento sumisa,tristeza
Me sentí empoderada diciéndole cómo me había afectado cómo me había acercado al suicidio debido a la severa angustia que me había hecho seguir sintiéndome mucho después del desagradable encuentro donde lo que sentí fue ignorado completamente,tristeza
"No creo que todo el contenido de los medios sea malo de hecho, mucho de eso siento que es absolutamente vital para el florecimiento humano",alegría
Admito que me siento arrepentida después de sus arrebatos,tristeza
"Todavía no sé qué hacer con todo, pero de alguna manera me siento aún más seguro de que lo que enseño funciona",alegría
Estoy agradecido de trabajar en un lugar donde pueda sentirme cómodo y apoyado,alegría
Me siento inseguro o neutral acerca de cambiar pero realmente no quiere cambiar,miedo
Me siento deprimido mal humor y sólo letárgico y cansado,tristeza
Realmente me gusta en el coro la gente que siento que son realmente amigos en el coro que son sinceros conmigo no van para el viaje y me siento realmente perdido,alegría
He trabajado como una tecnología de la computadora esta capacidad de hiper foco en un tema es un activo real sin embargo para vivir día a día puedo conseguir empantanado y me siento frustrado que no estoy haciendo progresos porque estoy centrado en un problema,ira
Soy nuevo en esto así que me siento un poco extraño pero voy a empujar a través de él,miedo
Rara vez me siento renuente a decir algo a veces incluso demasiado,miedo
Espero que algún día sienta algún tipo de inspiración divina y motivación y que estos ayunos me lleguen fácilmente pero por ahora están en mi segundo plano algo en lo que espero centrarme después de que termine de tener y criar hijos,alegría
No me siento mal allí,tristeza
Ya no me siento desfavorecida por mi etnia y el hecho de que la mayoría de los hombres gays son racistas y no quieren salir con asiáticos,tristeza
No quiero sentirme arrepentido porque no te detuve de fumar antes de que se hiciera tanto daño,tristeza
Sólo quiero escribir aquí cuando me siento infeliz,tristeza
Me siento bajo y perdido y solitario en un día gris,tristeza
Sólo tengo buenas noticias para compartir y se siente tan increíble sólo ser capaz de sentarse aquí y sentir alivio y sol,alegría
"Me sentí derritiéndose otra vez, pero esta vez fue un sentimiento feliz, no uno asustado",miedo
Trato de llegar a ideas que me siento inteligente para mantener las piezas divertidas para hacer e interesante para mirar,alegría
me siento deprimido ansioso y desanimado eso es todo lo que parece que quiero hacer,tristeza
Me estaba sintiendo un poco apresurada y la cocina acaba de ser limpiada así que me mezclé en la licuadora que encuentro funciona igual de bien siempre que su mantequilla está muy fría y usted no sobre hacer el pulso,ira
Siento que esta semana estas fotos son aburridas y poco inspiradoras,tristeza
He estado sintiéndome mucho más confiado,alegría
"No soy increíble o genial en la fotografía, pero me siento apasionado por ello",alegría
Tenía miedo de que iba a explotar mis músculos encerrados en su lugar y todo lo que podía sentir eran las sensaciones absolutamente extáticas que las manos de hiedra estaban creando,alegría
Me siento como si volara y me temo que voy a perder algo,miedo
He encontrado que me siento bastante bombeado,alegría
he estado sintiendo un poco de descontento con mi música por un tiempo ahora,tristeza
Me siento tan emocionada por ello,alegría
Me siento particularmente molesto con mis compañeros de trabajo a veces hago las rondas de los pisos encontrando literalmente libras de papel blanco en la basura,ira
Lo hice sobreviví a nuestro primer trauma de niño grande aunque todavía me siento sacudido por todo el evento,miedo
"Empecé la escuela secundaria a la edad de cada noche lloraba y perdía el sueño por la idea de la escuela al día siguiente, pero no eran los sentimientos habituales de oh no puedo ser molestado con la escuela",ira
No me voy a meter en hacer excusas para el hombre que es un niño grande y puede hacer eso por sí mismo y su personal me alejé de gallo rojo sintiéndose insatisfecho desfallecido y confundido,ira
Miro hacia fuera en esta escena pienso en lo lindo que es y disfrutar de una sensación de hinchazón de orgullo en la delicia juguetona de mi perro,alegría
"me siento un pero de melancolía hoy un poco de tristeza, pero también siento que la tristeza está bien",tristeza
Me siento feliz,alegría
No siempre me siento alegre y a menudo tiro la oración por la ventana,alegría
Siento que esta persona inocente e indefensa me necesita y supongo que me gusta que me necesiten,alegría
Puedo decirte exactamente lo que está mal en este mismo momento en este momento lamento por mi hijo extraño a mi hijo siento como si me estuvieran castigando y viviendo en un infierno a veces,tristeza
Mantuve mi corazón abierto y expuesto mientras veía las noticias todas las noches. Lo más probable es que nunca me recuperaría de la oleada de sentimientos indefensos y sin esperanza creados por todas las historias trágicas,tristeza
Siento que nuestros hijos están atrapados en estas situaciones desafortunadas por ninguna culpa suya y merecen tener una voz y alguien que esté ahí solo para ellos y su mejor interés,tristeza
Me siento inadecuada en esos momentos como mamá,tristeza
Siento como si esto fuera una carrera de hitos y he sacudido la sensación de novicio fuera,miedo
Estoy en un lugar donde me siento con la esperanza de finalmente conseguir un trabajo en otro almacén distribuidores como donde trabajé pero los productos son florales en lugar de accesorios estacionarios bolsas de arte y tales,alegría
No voy a entrar en sábado por la noche todo lo que voy a decir es que una vez más me fui a casa sentado con Billy por un momento y luego se fue a la cama sintiéndose solo desperdiciado no en el buen camino y abandonado,tristeza
Siento que tuve éxito en hacer eso para la luna encerada es bastante diferente al sol oculto,alegría
Me siento más tranquilo ahora,alegría
Sé que no voy a durar mucho tiempo siendo ambulatorio lo siento a pesar de que trato de ser tan positivo como me sea posible,alegría
No soy un experto en nutrición y planificación de la dieta. Como para sentirme fuerte y mantener mi nivel de energía,alegría
literalmente me caí de rodillas durante un episodio que se siente tan patético,tristeza
Me siento sola tan marginada por mis creencias locas que son compartidas por un pequeño porcentaje de la u,tristeza
Creo que es el caso de que si a la gente le gusta Anne Coulter o Ed Schultz realmente se sienten tan indignados como lo hacen sus espectadores sin duda sienten ese tipo de indignación y rabia por la sustancia de sus diatribas colectivas,ira
Me siento realmente maravillosa conmigo misma y amo la vida que vivo,alegría
"He intentado diferentes maneras para que la gente me note, pero me siento falsa haciéndolos porque nada de eso soy yo mismo",tristeza
Me siento culpable por no haber hecho ninguna entrada de blog durante meses,tristeza
Siento como si tuviera un lienzo en blanco y pudiera elegir cualquier tema que quiera,tristeza
Me sentía muy ansiosa,miedo
Honestamente me siento tan infeliz con todo en mi vida y no es lo suficientemente simple como para poder cambiar estas cosas que me están haciendo sentir tan infeliz con un clic del dedo,tristeza
Fui a ver mi pcm en el puesto para una cita de seguimiento y me fui sintiendo esperanza y optimismo,alegría
Saqué mis cosas de mi estación y huí a la parte inferior del gran centro desesperado por encontrar un mapa del metro que se sentía disgustado con lo molesto que estaba por mi fusión,ira
Realmente me siento molesta por este tema específico porque parece que acabo de lanzar un par de cientos de euros contra la pared,ira
Sé que todos piensan de esta manera así que siempre me he sentido escéptico sobre pintar mis uñas de rojo ya que también tengo piel clara por lo que el rojo realmente va a destacar es una manera linda para un año de edad para usar uñas rojas sin parecer que se está esforzando demasiado o mirando como una prostituta,miedo
Siento que no importa lo que mi casa nunca será aceptable para ellos,alegría
Tengo una hermosa sensación de anidación después de ver toda esa linda ropa pequeñita,alegría
No debería tener miedo de salir en público y sentirme paranoica porque no he hecho nada malo,miedo
Me siento melancólica Lo abrazaré y escucharé un pop lento melancólico,tristeza
Vi que tenía un mensaje correcto en Twitter de un ex amigo Jeff que ya no me siento amigable con,alegría
Me senté en la computadora sintiéndome nervioso excitado y más que un poco tonto,miedo
Me he mantenido en silencio cuando alguien hizo o dijo algo hiriente y no dijo lo que estaba sintiendo porque no quería ser grosero,ira
Me di cuenta de que a menudo me sentía culpado o culpado por cosas que estaban completamente fuera de mi control,tristeza
Me he estado sintiendo tan mal que tiene que ser coherente y tratar con adolescentes toda la semana,tristeza
Me sentía muy inseguro en cuanto a si debería o no seguir blogueando,miedo
Nunca olvidaré que salir del consultorio del doctor esa tarde sintiéndome tan decidida a no dar por sentado mi salud otra vez,alegría
Sigo sintiéndome inspirado por la fuerte corredora que se ha convertido este año,alegría
Odio la sensación de que me desagradan y parece que es muy común para mí,tristeza
Siento que soy un ser humano muy peligroso ahora mismo,ira
"Realmente nos había preparado para lo peor, pero ambos teníamos la sensación innata de que todo estaba bien",alegría
Me siento paranoico cuando uso maquillaje,miedo
"me encanta la combinación de aroma de lavanda y naranja, pero no dude en sustituir cualquier otro aceite de fragancia o aceites esenciales que desee",alegría
Siento como si hubiésemos ido por ahí tratando de ver las cosas todavía es bastante hermoso,ira
búsqueda búsqueda búsqueda y muy raramente se sienten satisfechos con las soluciones encontradas,alegría
Me siento mezquino gimiendo por ello pero me molesta así que de ahora en adelante estoy guardando mis cosas en una bolsa en mi habitación si me preguntan siempre puedo decir que lo estoy manteniendo allí para detener el baño que se abarrota,ira
Estoy sintiendo esa alegría todos los días con algunas de las personas más hermosas que he conocido y espero que esta acción de gracias sentiste lo mismo,alegría
No puedo estar con ella en Portland y me siento bastante inútil aquí en Strasbourg,tristeza
Tengo la sensación de que la odiosa charla en el lugar de trabajo era delgada y la mantenían cerca sólo por lo que necesitaban para cubrirla,ira
Siento que es una causa que vale la pena y espero que decidas participar,alegría
Me siento perturbado y triste,tristeza
Me gusta participar en los desafíos de bosquejo de vez en cuando cuando me siento inspirado,alegría
Volví a la playa mirando la cosa en el asiento a mi lado sintiéndome muy deprimido,tristeza
No puedo hacer ninguna de estas cosas así que termino intentando mi más duro para suprimir estos sentimientos que me hace irritable y es muy cansado,ira
Puedo perseguir cosas que despiertan mi curiosidad y me hacen sentir útil,alegría
Me veo bien y me siento bien aparte de este frío de mierda con el que estoy lidiando,alegría
Vive dejó mi trabajo me siento mucho menos estresado en general y me divertí muy bien observando lo mucho que los niños disfrutan del proceso de crear algo nuevo,tristeza
Espero no ser así y me siento inspirado por el prestigio de los demás,alegría
En realidad me siento muy rebelde,ira
Me siento extraño y no voy a recurrir a esto de nuevo,miedo
No te odio. Honestamente me siento tan amarga hacia ti,ira
Estoy cansado sintiéndome mal hambriento y aún lidiando con deshacerme de mi casa del olor al vómito,tristeza
He tenido algunas noches muy emotivas de llorar sintiéndome inseguro y enojado,miedo
Me sentía irritada y un poco molesta después de esta conversación,ira
Tengo la sensación de que sólo desde empezar haciendo sombreros para sus amigos de la escuela se podría desarrollar un uso tan inteligente de los recursos billetes de tren doc marten soles barbies y espejos rotos para nombrar algunos,alegría
Me siento tan mal ahora que me arugh,tristeza
Me siento tan abusada y aprovechada de,tristeza
Últimamente me siento fea,tristeza
Yo tampoco quiero llorar porque sé que ella pensará que me siento torturado teniendo que comer la parte negra del arroz,ira
Estoy triste por los niños cuya madre es obesa deprimida y sin esperanza debido a su salud,tristeza
"Vive siempre estuvo muy nerviosa por hacer algo así, ya que siento que no soy realmente tan talentosa para entrar en algo en un concurso oficial",alegría
Me siento escéptico sobre la sostenibilidad de eso,miedo
Pensé que iba a decir que no pero se puso lo que yo llamo su cara de cachorro golpeado y eso siempre me hace sentir podrido,tristeza
Le dije que no podemos continuar así y cuando ella está empezando a sentirse frustrada tiene que hacerme saber de una manera tranquila,ira
Recuerdo haber leído mares rojos bajo cielos rojos y sentirme un poco decepcionado,tristeza
Leí una historia que me dejó confundido frustrado y un poco enojado,miedo
Me siento completamente exhausto e incapaz de funcionar,tristeza
Me siento orgulloso de no tener que comprar un rollo de monedas de la bodega en la esquina y esta sensación es la única cosa que me impide ser iracundo que nuestra lavandería está extrañamente desprovista de máquinas cambiadoras de monedas,ira
Llegué a casa del trabajo hoy sintiéndome satisfecho de que el trabajo salió bien,alegría
Realmente me sentiría fatal si no le dijera a cierta gente,tristeza
"Me estoy volviendo loco, preocupado, sintiéndome rechazado",tristeza
Ojalá pudiera cancelar la boda para sentirme despreocupada de nuevo,alegría
Ya me siento ansioso entonces ¿cómo va a salir mi medicina anti ansiedad va a ayudarme,miedo
Me siento contento de estar castigado y tomarlo con calma mientras construyo las pequeñas cosas que vienen a mi manera,alegría
Me siento un poco sumiso. No es lo mismo,tristeza
Me doy cuenta de que aunque originalmente empecé este blog para un propósito específico realmente ha crecido más allá de eso y no debería sentirme presionado a escribir sobre cosas específicas,miedo
Me siento vigorizado,alegría
Debo confesar que me siento un poco abrumado,miedo
Realmente me siento y no estoy tan tenso cuando se cumplen las expectativas de los demás,miedo
"Me siento como si contara mi carta como uno que apoya el status quo actual que, por decir lo menos, no es lo que dije",alegría
Me siento traumatizada y dolorida,tristeza
Tengo la sensación de que has sido castigado lo suficiente,tristeza
Me sentiré tan feliz de ir a cantarme para dormir. Cantame para dormir. No quiero despertarme por mi cuenta,alegría
"Quiero decir, ya como padre desde el momento en que el Iolani dejó mi cuerpo puedo decirte que siento que estoy constantemente temeroso por algo horrible que le está pasando que está fuera de mi control",miedo
Sé que a menudo sentimos que no sabemos qué libros usar durante nuestras lecciones y a veces encontramos que los lectores nivelados proporcionados son aburridos,tristeza
Siento que la música es un poco aburrida,tristeza
Siempre tuve la sensación de estar en forma y me frustré cada vez más con la acumulación diaria de grasa corporal elusiva,ira
Creo que me sentía tan emocionada hoy,alegría
"aprecio mucho a todos mis lectores y seguidores, pero por favor siéntase libre de saltarse este post de la fiesta de lástima",alegría
me siento muy emocionado porque tengo que presentarte a mi nuevo fabuloso patrocinador,alegría
Siento como una mujer debe ser respetada en todo momento por lo tanto tomé la decisión correcta que dijo,alegría
Me sentiría miserable hoy,tristeza
Tengo un sentido de ambos en mi ojo de la mente siento que la energía divina se eleva y experimento su reflejo en mí a veces como un raro día soleado en un clima lluvioso,alegría
Me encantó cómo todos sus compañeros de la manada se unieron con ella la forma sensible y sensible que estaban el uno con el otro era dulce,alegría
Me siento rencoroso por escribir esto pero el conocimiento de primera mano y las estadísticas que he pasado con respecto a mormones y antidepresivos es sorprendente,ira
No me sentía bien,alegría
Me siento con la capacidad de un productor y un actor alguien como David sería mucho más aceptado cuando viene en pantalla y muestra el boxeo en una luz diferente,alegría
Me siento tan vacío y frío por dentro,tristeza
Me siento extrañamente tranquilo,alegría
Me siento deprimida hasta el punto de desarrollar fiebre alta al menos una vez a la semana,tristeza
Me siento más contento con lo que he logrado y sé que si no escribo hoy todavía habrá un mañana,alegría
Me había sentido extremadamente perturbada y todavía soy así que la nota fue bienvenida como Roy tiene una filosofía de la vida que es muy saludable y calmante,tristeza
Sé que no puedes deshacerte de tus sentimientos pero en serio no veo a tus padres apoyándote saliendo con un tipo que tiene su edad,alegría
Me siento aborrecible Me gusta volver a esta música y recordar la vez que me enamoré de ella,tristeza
"Tuve un sueño en el que me enfurecí con mi marido y así me desperté sintiéndome enfurecido con él, pero desafortunadamente no pude recordar la sustancia del sueño así que no pude expresarme adecuadamente y b fue sólo un sueño estúpido",ira
Creo que su uniforme y guante lo hacen sentir muy importante también,alegría
Siento que tengo que justificar este comportamiento para usted mi fiel lector de blogs,alegría
Me siento realmente inadecuada y me gustaría tener suficiente cerebro para al menos pretender saber lo que estaba haciendo,tristeza
Aprendí a sentir la arcilla y sus límites la expresión artística se volvió más importante que el dominio del material,alegría
Sólo sé que siento que estoy en un terreno potencialmente inestable,miedo
Me quedé bajo la corriente de congelación tal vez unos minutos más de lo que de otra manera habría disfrutado de la sensación de agua sobre mi cuerpo abusado,tristeza
Me desperté más tarde en la mañana estaba claro que se sentía bastante mal y por suerte nuestro veterinario normal tenía una cita disponible más tarde esa mañana,tristeza
Estoy viendo una película llamada Sharknado. Siento que mi inteligencia está siendo insultada,ira
"Soy un poco romántico, así que siento que nos perdimos esas cosas esta vez, pero no cambiaría el tiempo familiar que pasamos juntos",tristeza
Me siento realmente letárgico hoy y no se puede molestar con mucho,tristeza
Me siento desesperanzada. No puedo soportarlo,tristeza
"Me cambio, me siento inseguro",miedo
"No bromeo, teníamos la sensación de que eran muy amigables o que no habían visto a un occidental antes",alegría
Me duelen tanto los huesos de los dedos de los pies que me duele caminar y juro que podía sentir mi hígado dolor,tristeza
Odio ser tan hambriento y débil que me siento terco y no quiero hacer nada productivo,ira
Siento que sé que estoy preocupado y que es por eso que me doy una excusa,tristeza
He escrito pero sientes la necesidad de señalar que alguien en algún lugar podría ofenderse si leyeran mis palabras fuera de contexto sabiendo nada de mí y después de tener un día realmente malo no te molestes en informarme de esto,ira
"También soy consciente de que no hay glamour en ellos y a veces sólo quiero sentirme glamouroso, ya sabes",alegría
Me siento aquí sintiéndome molesto con mis hijos mis mascotas y mi marido también estoy tratando de pensar en algo para sentirme agradecido por este sábado,ira
Me sentía juguetona así que bailé alrededor del lugar,alegría
No me siento muy interesado en eso,alegría
No me siento particularmente inspirado,alegría
Me siento aún más presionado para cocinar comidas saludables y no comer fuera hacer lecciones preescolares exhaustivas con mis chicos mantener la casa sin mancha ejercicio servir a la iglesia y la comunidad y ser una feliz esposa amorosa en todo momento,miedo
"No quería ser perezoso o sentirme aturdido, así que seguí bebiendo toro rojo",tristeza
Simplemente me siento un poco infeliz por todo el flaco e incluso el encantador proveedor de clientes no ha hecho que desaparezca,tristeza
Me siento honrado de que mi arte va a llenar una habitación donde los niños enfermos necesitan toda la alegría que pueden conseguir,alegría
Me siento ansioso y ansioso y ansioso con respecto a él,alegría
Pensé que id hablar hoy acerca de conseguir los pies fríos Estoy seguro de que cada novia sabrá que sentimiento cuando marido a ser hecho algo que reeeeeeeeeeeeally nos cabreó y empezamos a gritar que simplemente no podemos hacer esto más no puedo casarme con alguien como usted,ira
Siento que no me queda nada de aceite en la piel después de usar esto para tapar mis poros o hacer que mi piel grasa hacia el final del día,tristeza
"Me siento frustrado cuando sé que algunas de las cosas que estoy pensando o sintiendo son muy mezquinas, así que trato de limitarme a opiniones que tienen algún tipo de validez",ira
Miro las noticias especialmente en estos tiempos inquietantes a veces me siento tan agobiado para orar y gritar a Dios por las naciones,tristeza
Siento que todas las mujeres son brujas de alguna manera por qué tenemos que ser torturados por ser hermosos y poderosos,ira
Realmente me siento podrido y me duele tanto el oído pero aún así me las arreglé para trabajar los días y realmente empujar la intensidad,tristeza
Me siento muy encantado por mi estancia aquí en Manila se acerca a su fin y se siente tan triste por la misma razón,alegría
Creo firmemente que lo que usted identifica como la prioridad debe ser respetado y explorado en el asesoramiento,alegría
Siento que si digo algo me hace parecer mezquino,ira
Puedo sentir la sonrisa divertida que tira de mis labios,alegría
Me siento tan tenso y tenso,miedo
Me irrita tanto el hecho de que soy una persona emocional pero no puedo hacer frente a los sentimientos de rechazo,tristeza
Siento como si mi actitud casual de indiferencia fuera easi,alegría
No puedo justificar que me moleste un poco cuando los no diabéticos dicen que tienen bajo nivel de azúcar en la sangre porque imagino que su bajo nivel de azúcar en la sangre no se siente tan terrible como el mío,tristeza
No quise sonar como si me sintiera ofendido. Lo dije en serio como una broma. Supongo que la gente no lo entendió,ira
Recuerdo la misma sensación de alegría de la buena fortuna afortunada que tengo aquí a salvo en nuestra acogedora casa viendo a mi fabuloso hombre irse por el día sabiendo que volverá a casa conmigo en unas horas,alegría
Me siento patético y quiero empujarme a mí mismo pero la idea de pollo picado sin trigo pasta de arroz espelta pan y sorbete de frutas es bastante aterrador,tristeza
Estaba de muy buen humor en el trabajo y me sentía juguetona,alegría
Me estaba volviendo loco gracias a Dios tengo un deseo de frutas y chocolate que me hizo salir en el frío con un viento asqueroso soplando en mi cuello sintiéndose enojado y enojado y mierda,ira
Me siento como si fueran perfectos si eres demasiado perezoso para arreglar tu cabello,alegría
No sentí que fuera lo suficientemente fuerte para evitar que me convirtiera en una fresa al final de mis vacaciones,alegría
Creo que escribir así será más divertido y satisfactorio y creo que cuando decida introducir b a mi blog se sentirá positivo y en general más equilibrado,alegría
Me siento como si fuera una de las personas más confiadas alrededor pero tal vez mi confianza en ciertas cosas no es la misma confianza que tengo en mí mismo como un ser humano,alegría
No me siento enojado por recoger esos juguetes,ira
Definitivamente me sentí asustada lo que me hizo sentir vulnerable y odié eso,miedo
Me siento descorazonada al decirlo,ira
i mene se siente generoso y publica su nuevo diario de lp de un dios de la trampa gratis,alegría
No debo sentirme complaciente,alegría
Me siento muy generoso este mes así que he decidido regalar gratis mi kit dezinesamaze,alegría
Personalmente no creo que un caballero debe ser recortado siento que estropea el aspecto de esta raza especialmente cuando tiene un hermoso abrigo completo,alegría
Siento que los consejos dados son muy útiles especialmente para los padres con niños pequeños como yo,alegría
Llegué al punto medio de la subida y mis brazos se sentían bien pero Dios represa mi pierna derecha estaba cansada,alegría
Me siento tan en blanco y luego como si fuera a explotar,tristeza
Me siento particularmente benevolente hoy,alegría
Siento que puedo entrar en el mundo de los hombres con una postura digna,alegría
"Sólo lloro cuando pienso lo culpable que me vas a hacer sentir y sí, he jodido un millón de razones de vergüenza y lo siento",ira
Me sentía particularmente golpeado por Estambul y con nostalgia pasé un rey de hamburguesas y la puerta se abrió y el olor me golpeó en la cara y de repente estaba en snowpea mi estrofa nissan blanco en la unidad a través del rey de hamburguesas en rt,tristeza
Siempre lo he sido cuando no me siento sociable extremo o el otro,alegría
"Tengo un sentimiento oscuro e incómodo en general, ya que elegimos quedarnos hasta el final como para no interrumpir o ser grosero",ira
Me siento honrado de ser tu amigo,alegría
"Lo siento por el tipo porque creo que es sincero, honesto e inteligente",alegría
Me siento completamente devastada de que ella debe pasar por esto y hacerlo sola,tristeza
Me gustaría saber por qué los administradores de la universidad Duke sienten que es aceptable readmitir collin finnerty noticia Jan,alegría
Miro hacia atrás y me siento tan increíblemente satisfecho con mi vida refrescada lista para mi próxima aventura,alegría
Me siento muy irritable cuando estoy rodeado de ella,ira
Me siento impotente,miedo
"Realmente no tengo nada de qué hablar. Me siento tan angustiada, necesitada y solitaria",tristeza
Siento que a veces mis lecciones son demasiado aburridas para publicar aquí buuuuuut Tengo un querido amigo Rach que es un nuevo profesor de la escuela los domingos y con ganas de ver lo que he estado haciendo tan mal todavía publicar mis lecciones aquí,tristeza
Sé que probablemente no debería escribir con ese tipo de pasión enojada aquí en el blog pero nunca quiero sentirme inhibida en lo que puedo y no puedo publicar,miedo
"Siento que soy el único tratando de lograr todo, especialmente el equilibrio en nuestro mundo extremadamente angustiado",miedo
Empecé a sentirme desanimada,tristeza
Pienso en el futuro del subcontinente me siento optimista a pesar de todo lo que leo en los periódicos,alegría
Me siento muy libre. Siento que puedo crecer alas y volar,alegría
Empiezo a sentirme feliz y luego pienso en lo solo que se siente mi gato,alegría
Me da miedo usar auriculares,miedo
Me siento tan inútil en esto,tristeza
Siento que es mi tarea más peligrosa que bailar en una tormenta de luz con un paraguas,ira
Me siento bastante mezquino de no tener tiempo para tener a alguien talentoso como Christine,ira
Me siento tonta y desesperada casi por sentirme tan fuerte sobre esto,tristeza
Me siento más irritada que pacífica,ira
Me siento perturbado Señor y honestamente no sé por qué,tristeza
Puedo leer unas cuantas páginas antes de sentir ese dolor de cabeza aburrido construyendo en la base de mi cráneo y en ese punto me estoy pateando por traer en un caso temido de enfermedad automovilística,tristeza
Me siento muy exitoso ahora mismo,alegría
Sólo puedo sentir pena por nosotros que la relación no funcionó,tristeza
Me siento angustiado preocupado pánico enfermo asustado triste,miedo
"id comenzó a sentirse vacío y esto fue después de haber tenido varios jugos y mucha agua de agua sólo te hará sentir lleno durante tanto tiempo, pero era bastante bueno enjuagar fuera de mi agujero de pastel los sabores pútridos id forzado sobre mí mismo",tristeza
Aunque me siento muy enojado,ira
Veo películas ambientadas en el s y s siento dolores de melancolía,tristeza
Siento que voy a vomitar o algo que odié mucho ese sitio,tristeza
Me desperté el sábado sintiéndome un poco más brillante y estaba muy interesado en salir al aire libre después de pasar todo el día el viernes revolcándome en la autocompasión,alegría
Me desperté aún más cansado que la noche anterior y sintiéndome aturdido,tristeza
Me siento irritable,ira
Siento este tipo de impulsos emocionales trato de identificar sus raíces intelectuales para poder entenderlas mejor,tristeza
Probablemente debería mencionar para que no te sientas omitido que el almuerzo fue en la celebración de los mejores participantes de la competencia de toma el discurso principal otra razón para entrar en la competencia la comida era deliciosa y la conversación fue divertida,alegría
Sentía que la gente allí apreciaba lo que tenían y muchos tenían felicidad de esa manera pinnacle que no es materialista,alegría
Me di cuenta de que es ese maldito culo gordo codicioso hijo de puta que me hizo sentir tan humillada tan sola y tan fea,tristeza
Siento como si fuera una forma de distraerme de mis pensamientos positivos y tuve que trabajar muy duro para cambiar mis pensamientos hoy pero lo hice,alegría
Puedo decir la mayor parte del tiempo lo que ella realmente siente y ella estaba siendo muy sincera,alegría
No tengo ningún problema con lo obvio que fui chino con ellos ayer y no me sentía hostil hacia ninguno de ellos,ira
Me siento como si realmente estoy haciendo algo bien con él y en este momento estoy consiguiendo mi swing hacia abajo,alegría
Siento que estoy siendo castigado por demasiados años irreflexivos de asumir que las trampas del éxito se ganaron y no se les dio,tristeza
Me siento como si tuviera que enmudecerme para poder comunicarme con eficacia,tristeza
Supongo que me siento un poco conmocionado por esta noticia repentina,miedo
"Estoy cansado de sentirme angustiado, estresado y enfermo",tristeza
Me sentí un poco mal por matar pero siempre se siente como una tarea que simplemente distrajo de la exploración,ira
No estaré tan seguro de sentirme optimista sobre esto tampoco,alegría
Me siento mal por estar deprimido porque todavía hay una parte de mí que quiere creer que puedo pensar en mi manera de salir de esto entonces me siento mal por querer morir de hambre así que hago lo contrario,tristeza
Me siento como si fuera inútil,tristeza
"Puedo sentirme agitado ahora, así que voy a tener que dejar el trabajo en un segundo",ira
No puedo ayudar pero me siento un poco jubiloso mientras camino a través de la puerta de llegadas,alegría
Sentía que los chicos estaban en desventaja perdiéndose todos los entretenimientos emocionantes en casa para los niños pero ahora siento que han tenido una oportunidad preciosa de acercarse y familiarizarse con la naturaleza,alegría
Ya me siento con el corazón roto y solo otra vez,tristeza
No sé lo que quiero en mi vida en este momento y a pesar de que las cosas son realmente buenas y estables de muchas maneras todavía no me siento contento con ello,alegría
Siento como si estos fueran días bastante productivos aunque podría haber reducido el pensamiento como de costumbre,alegría
Me encanta cómo me puedo sentir totalmente angustiado y sin esperanza pero cuando pongo en un registro de ojos brillantes o algo de repente tengo esta comprensión de que hay más en la vida que la mierda de la que me preocupo,miedo
Me acordé abruptamente de por qué me sentía tan agitada en La,miedo
Me siento muy tranquilo sobre toda la situación,alegría
Me siento vigorizado por el,alegría
Fui millas y no era que me sentía cansado pero me di cuenta de que mis partes inferiores o la parte delantera de mi hueso pélvico se sentía adormecido y dolorido,tristeza
"También me gusta compartir mi felicidad esparciendo una sonrisa en el trabajo a veces siento que la gente para la que trabajo es un poco tensa, así que es agradable agregar algo de charla para aligerar el estado de ánimo",miedo
Yo era el compere en una fiesta y todos mis esfuerzos para hacer rodar el show fueron frustrados por el inmóvil,ira
Me siento tan resentido por tener que cuidar de nosotros y no llegar a hacer lo que quiero hacer,ira
He recuperado libras y me siento fatal por ello,tristeza
No digo nada porque no quiero causar un alboroto y odio cuando la gente siente pena por mí,tristeza
me siento tan emocionado y ansioso,alegría
Me siento realmente triste en este momento,tristeza
Me siento patético a veces porque,tristeza
Me siento muy descontento en este momento,tristeza
Aprendí lo que realmente le gusta sentir y ser sumiso,tristeza
